Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Bwd Packet Length Max,Flow Bytes/s,Flow Packets/s,Label
2.1752954065027827,0.21582259342591154,3.885914126977382,2.178188095256309,0.07921221020991333,0.008934452364572852,0.1697836714523393,0.9746418347151228,6.169099648358276,0.3551950843011862,Attack
1.39764911142128,0.0838804868694896,1.5614091549916829,1.9881509920217018,2.217004270563247,2.250796953727151,1.6454937288749296,0.0847925802406572,0.8240884936991104,0.43633813105166913,Benign
0.46846852000525974,2.2336141900347166,2.155111982383464,1.1693945147257352,0.2515640198835336,1.1024401256108245,0.28743063461784435,1.484540619921027,0.19345839044225385,1.1837638081149926,Attack
0.4752700478898607,0.09449034812534032,1.3800778102561704,0.12694082120899627,4.2730229453216095,0.6588596052777789,0.35512025572794576,0.19944265030492433,0.7294722849439448,1.391113871529135,Attack
1.776196895448466,0.8790406373562663,3.3876592036568045,1.5516037460273442,0.17843738625126743,3.2361115954282424,0.4038445039028884,3.399980680394217,0.3102301762442755,0.5258514088051074,Attack
1.1461831323964107,0.07368334008518339,2.634023248677619,0.4486228619637489,0.25928500400421345,0.0607069928571819,0.02547243637686184,0.029153025210257928,0.38131255661682023,0.365137090800512,Attack
1.0205630209139605,2.29001399294263,1.1725742721609822,1.0904591864915836,0.5538399272691571,0.9680211269084987,0.8006248051710145,0.05369157171292098,0.26871992220163304,0.2592652887368225,Attack
0.07685869635050112,0.45742604773738127,0.0593146816639604,1.504303952560772,1.5397654257086688,0.10773471950560463,0.0861725258069411,3.1297328865997933,0.31370823840793155,0.704537154540019,Benign
0.6147236311041591,1.2732343183407686,1.036546139277744,2.2884944928646993,0.18851264094718123,1.0326060178666676,0.4297585417754103,0.7148215656743103,4.144518360062226,0.5411514031446735,Benign
1.1790552099431564,0.6401887342090072,0.19643675882527561,0.01963706771170913,1.5597364442991728,0.09562916219769495,0.1962491102003749,0.9130479708067714,0.37342509890997994,0.6119077397458649,Attack
0.6257261756784981,0.024159700509180013,2.2065463048385032,4.05596302988449,0.6845637070346762,0.4130588932448107,2.270738724815637,0.5361583905229784,0.9734493926927512,2.068861293666254,Attack
0.43076209601777915,1.925767715555381,1.1432990122907531,1.0264113967084796,1.765583584507349,0.014617879557007243,0.37332177355419455,0.22554849862283188,0.3286393304256644,0.42221416940500633,Benign
0.2574420207674033,0.5962522232483364,0.3529504037445777,0.5609422328139514,0.6508317225284753,0.27104971156954033,0.9702080036661626,1.1758170890911013,1.5577183739831064,0.22967095082761368,Benign
0.9920010457862942,1.3719695996248267,0.04766117127769696,0.5703015678256727,0.9506669370831936,0.2976264876921044,1.8384697610201366,1.2952014121216489,0.18975021263561256,0.5967900684747803,Benign
3.3529315118527383,0.7978894130535272,1.4219213746254797,2.4738549868335884,0.5929012270759181,0.09706149975395285,0.24808520215343977,0.6633480081815639,0.5868015797184021,0.811208695626572,Attack
1.3186837348458154,1.5203243891533131,1.0662268013323757,2.8603555911685805,3.6151118664478243,1.3050840496196372,1.9466535811873897,0.5151343309079336,0.14423477647646554,0.8416737636347456,Attack
2.590309596874793,0.16001587366198936,0.4380692137506351,0.9981719236065236,0.5743075942389508,0.053583110352885766,4.155219240630377,0.7770829670633007,0.29213223298727925,0.497743208993977,Attack
0.029464155338979458,0.8050818948108174,1.6458569866850743,0.8070641282236385,1.4849548385192468,0.675501282857832,1.4568179027260912,0.7070074839648216,1.0224532589532218,1.9225097555146315,Benign
4.3919899142705905,0.5380673636130389,3.445194255117418,0.11204643852520449,0.9085192934471843,0.7025254916201404,0.8628864475068956,1.8470055240488648,0.4938414781814676,4.201433414235016,Attack
0.7940397619212047,1.461934121076927,0.8894239222857286,0.7370899920707272,0.5753121642056873,0.024375258019526534,3.9289164222367967,1.041732223414402,2.759950419318024,4.043928769009034,Benign
1.5492073088102347,0.47917926314915693,0.6341966252617345,0.09966948770274846,2.370289805667379,1.175517818383255,2.747591733455769,2.423094851029024,0.04105074673337288,1.7648361514897848,Attack
0.14596797058102115,0.07642793425452304,1.1364718849730873,0.6086353513222633,1.575556889763214,3.2707948272595013,0.5501900412443771,0.9237617072887875,0.0031264388206263217,0.23115451756174415,Benign
1.1212785343537786,0.012499124679650054,1.047959326564895,0.9926484521950923,0.09731004540128327,2.6001332124340486,1.451615019885065,2.3968687609778363,0.16620934265480092,1.403197998228071,Attack
0.4203070720181322,3.0454380226852913,0.6645046537423004,0.9640357186398767,0.3258213504553397,0.6433871955891156,1.3937653347381271,1.0629827466920718,0.01400473642664731,0.03584710993367694,Benign
0.6123736916113324,1.5066831440281225,0.9339593836665863,0.20052850531534974,1.623280413344836,3.3727200907175248,0.41044296151296816,0.6504214139428232,0.589305612221685,0.3473067361654511,Benign
0.425393564816688,0.35753425724669774,0.2026507246170013,0.0598271186907719,0.33727276507220394,2.1706025689435506,0.38856378489709464,0.26999269840309004,1.554654264383995,0.5173965972349204,Benign
1.4313608440461167,1.1620795338651737,1.1621105997504046,0.36395469386584106,0.8542325703295431,2.903332935595461,1.35811869424796,1.2214377458395065,0.6053290266190389,1.1668698771825776,Attack
0.7332492381296271,0.1795981239684456,0.3546185796061722,0.17092643329671237,1.094131961910009,0.1009491391042661,0.09271740879465316,0.21582347341275235,0.4759036846634556,0.1758870019703978,Benign
1.3120408767825156,0.7738374215077741,5.1142409878598505,3.413763788326375,0.7172769469361548,0.6363063917737478,0.11973385508551751,1.6488271125648994,3.5263868508845424,0.6585951024300227,Attack
1.5800012794208542,0.02090807020337987,7.3874972432069255,0.1061797541415693,1.5118737798350053,0.05450053723919861,0.34367768031975643,0.4010851746654315,1.0583729256587953,0.06658805526835244,Attack
0.4495495569673913,0.24248179726922622,0.12147707550444031,1.6843106687134723,0.481053192296313,0.09803101949326702,0.5730674793876915,0.19590621184668472,0.0011048458009492535,0.11004941194774075,Benign
1.1951520043158457,0.0017361827096279091,0.47728212285210014,0.7004496130916131,0.298575618298007,0.8048646424148327,1.8274022241538015,0.6259158847687486,0.5873030373434314,0.15164767118159445,Benign
0.6316855185327809,2.319150898786695,0.5830359787072296,0.7289844249422187,2.876447600222137,0.3996410745643562,0.04509769226189196,2.100988245919116,0.6911265354644027,0.14291854913393642,Benign
0.0877572224416011,0.6679382330150003,1.5695289148270823,0.031040168658025308,0.07280866110344342,0.1116453912416248,0.1699464939322498,0.9975215766130063,0.05649287720012371,1.9080836232278577,Benign
2.5185068090031733,4.996501216169816,0.009796575092182463,0.21646430042030604,0.7342285508396904,0.06990547826754297,4.114415672325533,3.35614678678174,0.6837042581339856,1.997870009775918,Attack
2.0722063879010753,0.7551356906558371,0.48876825751333364,2.006799243086612,0.5984922093403856,2.4826681439650535,1.0109751498506496,0.6845609640059754,0.5000068485623455,0.34246559036823204,Attack
0.22055664587473675,0.010633104910896498,0.31057307774889914,0.01828425400777985,0.2502957401631655,3.30664526461572,2.473247731011129,2.4041140991010264,0.4003782637299135,2.983477860659325,Benign
1.1492288499157028,0.04491575798474018,0.2623603033555177,1.0812846487754566,0.1772135543815329,0.11860020575551374,1.4305970258061056,0.0059671543491317015,0.035270008169557145,1.9500632776643796,Benign
0.3496241895916988,2.6895583141062374,1.537710662516413,1.1490112459940387,0.42783092841568066,0.1722813184400204,0.07760721860219252,1.4343330046163643,0.10505068019238147,0.20428442757792764,Attack
0.7675185192389891,0.039489176734520404,1.0795377815202531,0.06719346234012974,0.204306814065224,0.08232151833304038,2.3365191126469,3.5860470738945525,1.3148954201049832,1.1748303080400484,Attack
0.29118943094502203,1.1295696857317759,1.1831997305054935,1.429909885522213,1.6039388542886386,1.6590567022267817,0.01960401032539986,1.1759480396226825,0.9778721885762207,2.0619547618277143,Benign
0.12607059594580391,1.123113769152831,0.6402145054024182,0.6556897341749097,0.1626520194423183,1.4429900066983359,0.7092357090850083,0.10911357753263587,7.470674843099635,0.9351124710336877,Benign
0.5117837297294192,3.2609037639327636,1.866661373676643,1.5455731628745515,0.07200435324713812,1.1242325112982776,2.1848847073978663,0.6866992281945955,1.4610188920335898,0.325584563176516,Benign
0.14969827111294468,2.164373396969421,0.5458600656217983,0.715390610986731,0.36034663993720395,0.6920967292832878,0.3496700966390588,0.05667469495911899,1.9940324107357865,0.1872101107595205,Benign
0.38441348020238764,1.9441702979611533,1.0960869399056874,0.8720654709677087,2.172490721051354,0.17884767555560133,0.6681552119612089,0.6294945688072223,3.4932087515925927,1.7261542250989992,Benign
0.22056953727511372,0.16722592346169926,0.46310749885616054,0.21899739932817083,0.46766336527531743,0.11304010767710931,0.8984176796720937,0.2232461563048766,0.24413618682185334,4.01097298534929,Benign
1.6926858457772898,2.1406711778523206,0.06558347318663053,0.3056665532716318,0.46791617471401536,1.7493154811851401,0.9467467002068803,0.006202493967234204,0.33673697840030864,1.6880420919316175,Attack
5.675036140461937,0.4228241732596236,0.6272266937379913,0.9317931108921264,0.6270689887554523,1.6630263277636934,2.2139616251259073,0.21079528449211887,0.7925930230987768,0.11118811453900541,Attack
0.17547100646637034,0.6336788361148733,0.36783554602929447,0.09108379761432356,0.7490627070354299,1.3411048629676596,1.3083981554297437,0.37847066539017593,0.7726545985007732,0.22207360620228458,Benign
0.26225310114951866,0.38867869871422966,2.847463314585223,0.5364634387572692,0.8822336813718822,0.7665735040215873,1.3772803507046227,2.9189312422209817,0.4242164059474793,1.3149750278914965,Attack
0.40445467248477907,2.066893806527818,0.14948488023017686,0.14538099040378658,0.7494575852469069,0.08545468313185117,0.32320065009779353,0.7809988258051282,0.3034154649466097,2.6446255828682377,Benign
0.7826420698659634,0.6468800595525971,0.7445691194975216,1.2684099592891818,0.3610902401465315,1.4106791756023602,2.5497391655298944,2.041063375534503,0.7229780996526993,0.24353190429692764,Benign
0.32787890276881027,1.6082998151517072,0.9244406924870417,0.39491968962703006,0.03187568725540099,1.9694949725915476,0.16586787394739386,0.5977559545065222,0.3141667059364938,0.41974535334091595,Benign
0.08081555075092535,0.33312212938511143,2.5053915441625305,0.6043829259343619,0.5841705700100861,0.886922607186738,0.43604734119337496,0.3957613964387292,0.019629851511671667,1.566161468318576,Attack
1.2116320713106787,0.5074064255627018,0.9827751062509352,0.5083109386804946,0.12272125094080245,0.1564397342213113,3.3393521312566823,1.2680455303234084,0.4469656381442036,1.4172232246347856,Attack
0.7250433876655662,1.543041419280274,1.0975803798558934,1.4100277175150062,0.0057415003705650405,4.305699810164589,0.04755089733458208,0.49899693696657565,0.13221553484727253,0.2162223700785473,Benign
0.5258587641915745,0.44051465024276787,2.889951067411244,0.4864905345951457,3.008085621637801,0.8730697087458978,0.49835561509564263,0.9141161768970368,0.8654562665749459,0.29826963620362495,Attack
0.2912711947537714,2.2932186330584177,0.07962079871260616,0.7232424803561354,3.052975798364769,0.38171478301838807,1.681624388437709,0.3716508817711742,3.1252401052402834,0.15014759556199445,Benign
0.5297677085662857,0.7193520033818542,1.368041996040159,0.8575951860348902,1.5352335075435388,0.15307723904881948,1.5954774485315641,2.4587809397891704,1.4343231656478288,0.3851944546516976,Attack
0.2277689822080013,0.31720491778634213,0.12784685825878897,1.094158416828873,0.7977316115687806,0.7988434936635606,0.9683758116861374,2.2912366026720905,0.06831941379507203,0.5094393562098956,Benign
0.2475426286686221,1.2421841580225512,2.123953253414556,0.3389215599094161,0.6272588363533766,0.04808313794329854,0.6346356843238881,0.3698711264694949,0.9698531965908916,0.669774808390651,Benign
1.6136738642876742,0.5534152910062085,0.6369865979196994,1.8710126520228882,0.5785728054627862,0.9887655990231258,0.25323097810432216,1.4214359056854868,1.0332890052209482,1.0733689231990118,Attack
1.1285756156470017,0.9417296784515168,0.08113017425012324,0.367182469023376,2.095260619836372,1.7521851230898327,1.7195762208143366,2.9341068357194415,0.8385845212259807,0.777312064528853,Benign
0.6934465795689485,0.06725531014673204,0.7360446832448161,1.3279606685983356,0.3300130050213554,2.23531488506716,1.005997668594923,1.1970669681785053,0.9396658287587425,1.7056147923117395,Attack
0.6193481281073715,0.7814168193060691,0.2745554316334963,0.7231074733293756,0.2719058567303003,1.8057802826730915,0.8522544896496407,0.8391785701284767,1.6012054551768895,0.24892335776558452,Benign
0.25954743479859677,3.084096832296985,0.9186250215217417,0.8476017520828016,0.016564785957988624,0.49655426858384116,2.3093902228569734,1.6719741886720019,0.5106004144238893,1.055138286718607,Benign
0.4660805154072182,0.6038573014955401,0.4347508637802992,0.2466311509339405,0.789107117364585,0.6733771980028203,3.0748143219624033,0.11632423410722027,0.5981424669681015,1.443502552869705,Benign
0.7277189479337774,2.652231483859749,0.48628647321688756,0.1652248214701753,2.1518915749403233,0.0707567683762502,0.558079425950026,0.4169769182178218,0.9208748795446655,1.299216649838619,Attack
0.6409168696272745,1.8846613361705102,0.04725568871166533,0.3913817192316213,0.8732769578438936,0.47622146605381793,0.1554862531459194,0.22903812606289037,0.505606204900707,0.4208347754313769,Benign
1.3081836586295752,1.184594229153902,1.1203980723986093,0.972321186096754,1.3973141976008925,2.9580895519050068,0.3490929702473625,2.15434518516167,0.015087172922619248,3.0383542751683867,Attack
0.10566810444525124,0.11931460243564079,0.5698535153135041,0.1666291307244439,0.012345797745313069,7.122615778493983e-05,0.3342927843463022,1.7474227138504355,0.12859535653529777,0.9183949456194906,Attack
1.725678364029638,0.21765469750446165,0.3412669484295025,5.0633555540131825,1.2063909217821505,0.7222631209305467,1.8616799155816142,0.10899587400641043,1.547575650022053,1.3667209208888007,Attack
0.453012707285662,0.3636769194512094,0.8233601718382498,1.4519753510883904,1.6060874836383734,2.2604648475752263,0.20117519063012643,0.27692705549721314,1.3518694219836815,0.20161422215754876,Attack
0.00901426126263332,0.23823608422353196,0.3622975987306779,0.3649065459678578,1.1252732358980628,1.0148390418190567,0.5928247228650507,1.2994074691830626,0.671180749277201,1.047289696189831,Benign
3.145397985697599,1.4147005673118938,0.3140409346134167,0.17159633027196847,2.8437152790648357,1.0795909884203396,1.785895155204189,0.8701226338434449,0.8727447307861234,7.205969934838762,Attack
2.4817756200938073,0.06609410058704623,0.1892073841668139,0.44760262969277886,0.42535722715179464,0.1964758365201012,1.1079607599692838,0.5555199735556164,2.1703833741171223,0.43616270654458816,Attack
0.7457981519280207,0.5472366041689236,1.062802456812635,0.28888197846914454,1.768403764785807,3.419996348636889,0.06912304642099401,0.004359581924965882,0.5319560581576251,0.7729515042351877,Benign
1.2970679204649143,0.5341757564132746,0.6226172131777596,0.9295600205411058,0.5031142494589464,3.4139754662768094,0.06669109856791261,0.12030629933427976,0.7459412612641837,0.3096879754609264,Attack
1.7293191984972012,0.4265585430716227,0.2287042495933766,0.1766239575064678,0.9678249981614827,0.17860522595574072,0.566152835491067,1.143277102267336,1.2906267532119802,0.47943255849907773,Benign
0.0471631805683511,0.4511480331657338,0.543173120166599,0.6190352916264008,0.27295474671539666,4.2066262900387486,1.384234371746549,0.09376355712517138,0.08464704824408711,0.5975624722698889,Benign
1.6014401978278763,0.08667249383536231,1.6139451350124603,1.0706617012465984,1.6694079965553537,1.7289990155035666,1.3869052656871252,0.9460655567977417,2.0932517620256763,1.000137206492488,Attack
0.8519495597443653,0.7504019641154718,1.4003699644553151,0.34872979067961146,4.293524039049301,1.609593725587538,0.17903530953907298,1.2695986888971489,1.319104896639893,0.1312139571346444,Benign
0.560822171103395,0.34248709645321396,0.20134213186265099,0.29509241947027814,1.3694275780423117,0.7043052043928478,0.34872453110870816,0.23061147166416895,1.8028042666626898,0.6165668324245531,Benign
1.2084692885385186,0.5557089993822878,0.29867334581138943,1.401125914782134,0.7232268941280693,1.0341317148857774,1.8915208337401972,2.5749017653721324,1.2747179575668754,0.9762488240683841,Benign
1.5913442558710482,0.3237388317697231,0.38876576595702655,1.31040896304023,0.3862354520870944,0.38029847192036004,2.1264915195159064,1.6918516656690556,0.3985164868235727,0.6060061223473301,Attack
1.7434232745268083,0.0986463383188162,1.275885528997134,0.18763452263140254,1.9536150632762823,0.640955993439538,0.17550290942925065,0.0004842279774812031,0.032472033409462836,0.3969071456226856,Attack
1.537553724579715,0.03615406478417725,1.3374225924087062,2.2374260535126,0.42895663248449256,1.3373591525702946,0.016405003101758516,0.12989759681487031,0.2857732761602934,0.5541788184925759,Attack
1.2382057996534177,1.7395246601626833,0.4756936621737537,0.7194696443981307,4.015175445550363,0.7927208098277226,0.5325428091107335,1.7239779608220058,5.4600390117700766,0.539597599835619,Attack
1.1035449350282374,2.461680066953715,0.4471631909866363,0.5886982143083128,0.7782260361607599,0.8569923469077677,1.3381012250390774,1.2006255907098444,0.545878367126246,2.568073939571269,Benign
0.5690632505588277,0.2690688814150858,0.9771443776010835,1.8349676492538445,0.31272837570232714,0.8948980719706096,0.39947181629493583,0.03293358952370222,0.27814176437219335,1.170922317839122,Benign
1.4053314210916856,0.26481979542274486,0.9951162731737331,0.5609410416289043,0.9285004272962205,0.03894373142154104,0.15730883129269838,0.2170026465361294,0.3421350325390756,0.5477523218419943,Attack
0.5699269745329212,0.5577723336371255,0.139644964681963,2.8901685073336427,0.4193200913057089,0.8030207680929746,1.9842426938329978,0.13688783985204858,0.8370576951745997,0.4978075305847674,Benign
1.6784823790895362,0.6590602552529551,0.4325099140990604,0.013343333955029402,2.7020264239767426,0.11407632468108542,0.9777113467321862,0.3710193591276713,3.2951839693903637,0.16652759854787286,Attack
2.710055342589248,4.13610601341718,0.31596454712775335,0.11163338166536303,1.0629453187222062,0.3058524116763631,0.3920603803005333,1.352801180159095,2.119151375918324,0.9299545988512617,Attack
1.642643746850211,0.1221494477486327,2.5039959510039234,0.137721656958815,0.1194191859090159,0.305344403653834,0.7494767176700021,0.18246998773111603,2.577041600505125,0.25227539426504425,Attack
2.1454035443740946,2.4966330564243666,0.5686968285232804,2.247088306862382,1.6647965273815781,0.52208334241369,1.6774052152784968,1.1524860484972523,0.33144266207795736,3.7172335146002213,Attack
0.9709023000562794,1.867164982219469,0.5641235888989345,1.0698365427435554,0.2839840253902396,0.36667868041374535,1.4341275860108165,2.03397510207137,4.099932923892363,0.6995556992421782,Benign
0.029636129125470766,0.18339727831292,0.19110836736453238,3.3377474025416705,0.3735894012653801,0.38946773323392697,2.7109322608120254,0.7914847994868891,0.4314790779460125,0.03154609946047228,Benign
0.09865169247950699,0.2452976484460075,0.2680870400426235,0.6069261249970149,0.9057390178523099,0.2803665048330901,0.8671573970606349,0.5606875321104013,1.7795712993283574,0.7663336904095286,Benign
0.6999142994471341,0.48316227954641233,0.6684025217540344,0.36487133755862244,0.2877056704338214,0.8660386642512351,0.4062169774508425,0.38764948722381304,3.1928053811252717,1.1581747837498657,Attack
0.5077524834951318,1.1085638621959137,1.7994777992504072,3.9578207709093847,0.8352798595873943,0.05799786936665772,0.7165981697945921,0.08599217630090032,3.4180908393033205,0.15627618183348335,Attack
0.07139342779257862,2.3113207154339515,0.5768861091471665,0.7213618437423627,0.585200189335807,2.653742323798009,0.8724977580551073,0.6428983924518529,0.11330403768037697,2.928480622854924,Benign
0.26294839341444604,2.7636802148673465,0.04937384217213469,2.042537297278573,0.5612993438135577,4.3339646733384285,1.7759969423218605,0.12928149126100738,0.135770168106541,0.39354878422045175,Benign
3.5024371074721676,0.897653927834829,0.8837073409775447,1.782048768557624,1.2302070254719115,1.189304015224442,1.9185185945174803,0.8481574141559746,1.3197792034464444,0.4970783630396143,Attack
0.7535131948183018,0.9719384834165158,0.5020431437704219,1.7243759090523685,2.3819787431602117,0.1838856700471719,1.8390915818964173,0.06844792223653762,0.23550525043008347,0.8470768229246325,Attack
1.931515943475112,3.653951236768931,1.0427876649564567,0.059173023682864326,1.5261631353275844,0.2317415201187388,0.2517159029837535,0.09454489032434779,0.6624894017454708,0.40335138395880327,Attack
2.04507759655352,1.264582391881328,0.4389938777741251,0.36269219995911195,0.7179385299413434,0.2873940345861748,0.05194034791983483,0.44120733018667807,0.28924264779551184,1.3075731739885892,Attack
1.0580302989774562,0.2581317143494715,1.9929758858485394,0.8266087217535338,3.0130602287585586,1.487926638163377,2.322553139736032,3.1783603034687067,0.5159040902777902,1.100793339718115,Attack
